name,type,url,dicname
CMIP6_AWI_AWI-CM-1-1-MR_historical_r1i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/AWI-CM-1-1-MR/historical/Amon/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r1i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_AWI_AWI-CM-1-1-MR_historical_r2i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/AWI-CM-1-1-MR/historical/Amon/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r2i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_AWI_AWI-CM-1-1-MR_historical_r3i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/AWI-CM-1-1-MR/historical/Amon/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r3i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_AWI_AWI-CM-1-1-MR_historical_r4i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/AWI-CM-1-1-MR/historical/Amon/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r4i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_AWI_AWI-CM-1-1-MR_historical_r5i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/AWI-CM-1-1-MR/historical/Amon/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r5i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_AWI_AWI-CM-1-1-MR_ssp370_r1i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/AWI-CM-1-1-MR/ssp370/Amon/cmip6_ScenarioMIP_AWI_AWI-CM-1-1-MR_ssp370_r1i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/esm-hist/Amon/cmip6_CMIP_BCC_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_esm-hist_r2i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/esm-hist/Amon/cmip6_CMIP_BCC_BCC-CSM2-MR_esm-hist_r2i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_esm-hist_r3i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/esm-hist/Amon/cmip6_CMIP_BCC_BCC-CSM2-MR_esm-hist_r3i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_historical_r1i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/historical/Amon/cmip6_CMIP_BCC_BCC-CSM2-MR_historical_r1i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_historical_r2i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/historical/Amon/cmip6_CMIP_BCC_BCC-CSM2-MR_historical_r2i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_historical_r3i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/historical/Amon/cmip6_CMIP_BCC_BCC-CSM2-MR_historical_r3i1p1f1_gn_Amon.ncml,CMIP6.dic
CMIP6_BCC_BCC-CSM2-MR_ssp126_r1i1p1f1_gn_Amon,projection,/oceano/gmeteo/WORK/maialen/tds-cluster/scenarios/data.meteo.unican.es/ncmls/cmip6/BCC-CSM2-MR/ssp126/Amon/cmip6_ScenarioMIP_BCC_BCC-CSM2-MR_ssp126_r1i1p1f1_gn_Amon.ncml,CMIP6.dic
