name,type,url,dicname
CMIP6Amon_BCC-ESM1_historical_r3i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/BCC/BCC-ESM1/historical/Amon/CMIP6_CMIP_BCC_BCC-ESM1_historical_r3i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAMS-CSM1-0_historical_r1i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAMS/CAMS-CSM1-0/historical/Amon/CMIP6_CMIP_CAMS_CAMS-CSM1-0_historical_r1i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAMS-CSM1-0_historical_r1i1p1f2,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAMS/CAMS-CSM1-0/historical/Amon/CMIP6_CMIP_CAMS_CAMS-CSM1-0_historical_r1i1p1f2_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAMS-CSM1-0_historical_r2i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAMS/CAMS-CSM1-0/historical/Amon/CMIP6_CMIP_CAMS_CAMS-CSM1-0_historical_r2i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAS-ESM2-0_historical_r1i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/CAS-ESM2-0/historical/Amon/CMIP6_CMIP_CAS_CAS-ESM2-0_historical_r1i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAS-ESM2-0_historical_r2i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/CAS-ESM2-0/historical/Amon/CMIP6_CMIP_CAS_CAS-ESM2-0_historical_r2i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAS-ESM2-0_historical_r3i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/CAS-ESM2-0/historical/Amon/CMIP6_CMIP_CAS_CAS-ESM2-0_historical_r3i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CAS-ESM2-0_historical_r4i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/CAS-ESM2-0/historical/Amon/CMIP6_CMIP_CAS_CAS-ESM2-0_historical_r4i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-f3-L_historical_r1i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-f3-L/historical/Amon/CMIP6_CMIP_CAS_FGOALS-f3-L_historical_r1i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-f3-L_historical_r2i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-f3-L/historical/Amon/CMIP6_CMIP_CAS_FGOALS-f3-L_historical_r2i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-f3-L_historical_r3i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-f3-L/historical/Amon/CMIP6_CMIP_CAS_FGOALS-f3-L_historical_r3i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-g3_historical_r1i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-g3/historical/Amon/CMIP6_CMIP_CAS_FGOALS-g3_historical_r1i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-g3_historical_r2i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-g3/historical/Amon/CMIP6_CMIP_CAS_FGOALS-g3_historical_r2i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-g3_historical_r3i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-g3/historical/Amon/CMIP6_CMIP_CAS_FGOALS-g3_historical_r3i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-g3_historical_r4i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-g3/historical/Amon/CMIP6_CMIP_CAS_FGOALS-g3_historical_r4i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-g3_historical_r5i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-g3/historical/Amon/CMIP6_CMIP_CAS_FGOALS-g3_historical_r5i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_FGOALS-g3_historical_r6i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CAS/FGOALS-g3/historical/Amon/CMIP6_CMIP_CAS_FGOALS-g3_historical_r6i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5-CanOE_historical_r1i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5-CanOE/historical/Amon/CMIP6_CMIP_CCCma_CanESM5-CanOE_historical_r1i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5-CanOE_historical_r2i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5-CanOE/historical/Amon/CMIP6_CMIP_CCCma_CanESM5-CanOE_historical_r2i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5-CanOE_historical_r3i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5-CanOE/historical/Amon/CMIP6_CMIP_CCCma_CanESM5-CanOE_historical_r3i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r10i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r10i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r10i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r10i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r11i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r11i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r11i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r11i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r12i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r12i1p1f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r12i1p2f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r12i1p2f1_Amon.ncml,CMIP6Amon.dic
CMIP6Amon_CanESM5_historical_r13i1p1f1,projection,/oceano/gmeteo/WORK/PROYECTOS/ATLAS/tds/content/thredds/public/CMIP6//CMIP/CCCma/CanESM5/historical/Amon/CMIP6_CMIP_CCCma_CanESM5_historical_r13i1p1f1_Amon.ncml,CMIP6Amon.dic
