name,type,url,dicname
CMIP6_AWI-CM-1-1-MR_r1i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/AWI-CM-1-1-MR/historical/day/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_AWI-CM-1-1-MR_r2i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/AWI-CM-1-1-MR/historical/day/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r2i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_AWI-CM-1-1-MR_r3i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/AWI-CM-1-1-MR/historical/day/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r3i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_AWI-CM-1-1-MR_r4i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/AWI-CM-1-1-MR/historical/day/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r4i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_AWI-CM-1-1-MR_r5i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/AWI-CM-1-1-MR/historical/day/cmip6_CMIP_AWI_AWI-CM-1-1-MR_historical_r5i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_AWI-CM-1-1-MR_r1i1p1f1_ssp370,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/AWI-CM-1-1-MR/ssp370/day/cmip6_ScenarioMIP_AWI_AWI-CM-1-1-MR_ssp370_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_BCC-CSM2-MR_r1i1p1f1_esm-hist,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/BCC-CSM2-MR/esm-hist/day/cmip6_CMIP_BCC_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_BCC-CSM2-MR_r2i1p1f1_esm-hist,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/BCC-CSM2-MR/esm-hist/day/cmip6_CMIP_BCC_BCC-CSM2-MR_esm-hist_r2i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_BCC-CSM2-MR_r3i1p1f1_esm-hist,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/BCC-CSM2-MR/esm-hist/day/cmip6_CMIP_BCC_BCC-CSM2-MR_esm-hist_r3i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_BCC-CSM2-MR_r1i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/BCC-CSM2-MR/historical/day/cmip6_CMIP_BCC_BCC-CSM2-MR_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_BCC-CSM2-MR_r2i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/BCC-CSM2-MR/historical/day/cmip6_CMIP_BCC_BCC-CSM2-MR_historical_r2i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_BCC-CSM2-MR_r3i1p1f1_historical,projection,https://data.meteo.unican.es/thredds/dodsC/devel/atlas/cmip6/BCC-CSM2-MR/historical/day/cmip6_CMIP_BCC_BCC-CSM2-MR_historical_r3i1p1f1_gn_day.ncml,CMIP6.dic
