name,type,url,dicname
CMIP6_CESM2-WACCM_r1i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CESM2-WACCM/ssp370/day/cmip6_ScenarioMIP_NCAR_CESM2-WACCM_ssp370_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_CESM2-WACCM_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CESM2-WACCM/ssp585/day/cmip6_ScenarioMIP_NCAR_CESM2-WACCM_ssp585_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_CESM2_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CESM2/historical/day/cmip6_CMIP_NCAR_CESM2_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_CNRM-CM6-1_r1i1p1f2_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-CM6-1/historical/day/cmip6_CMIP_CNRM-CERFACS_CNRM-CM6-1_historical_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-CM6-1_r1i1p1f2_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-CM6-1/ssp126/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-CM6-1_ssp126_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-CM6-1_r1i1p1f2_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-CM6-1/ssp245/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-CM6-1_ssp245_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-CM6-1_r1i1p1f2_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-CM6-1/ssp370/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-CM6-1_ssp370_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-CM6-1_r1i1p1f2_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-CM6-1/ssp585/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-CM6-1_ssp585_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r1i1p1f2_esm-hist,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/esm-hist/day/cmip6_CMIP_CNRM-CERFACS_CNRM-ESM2-1_esm-hist_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r1i1p1f2_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/historical/day/cmip6_CMIP_CNRM-CERFACS_CNRM-ESM2-1_historical_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r1i1p1f2_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/ssp126/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-ESM2-1_ssp126_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r1i1p1f2_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/ssp245/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-ESM2-1_ssp245_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r2i1p1f2_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/ssp370/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-ESM2-1_ssp370_r2i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r1i1p1f2_ssp460,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/ssp460/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-ESM2-1_ssp460_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_CNRM-ESM2-1_r1i1p1f2_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/CNRM-ESM2-1/ssp585/day/cmip6_ScenarioMIP_CNRM-CERFACS_CNRM-ESM2-1_ssp585_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3-Veg_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3-Veg/historical/day/cmip6_CMIP_EC-Earth-Consortium_EC-Earth3-Veg_historical_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3-Veg_r1i1p1f1_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3-Veg/ssp126/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3-Veg_ssp126_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3-Veg_r1i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3-Veg/ssp245/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3-Veg_ssp245_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3-Veg_r1i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3-Veg/ssp370/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3-Veg_ssp370_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3-Veg_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3-Veg/ssp585/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3-Veg_ssp585_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3_r4i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3/historical/day/cmip6_CMIP_EC-Earth-Consortium_EC-Earth3_historical_r4i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3_r4i1p1f1_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3/ssp126/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3_ssp126_r4i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3_r4i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3/ssp245/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3_ssp245_r4i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3_r4i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3/ssp370/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3_ssp370_r4i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_EC-Earth3_r4i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/EC-Earth3/ssp585/day/cmip6_ScenarioMIP_EC-Earth-Consortium_EC-Earth3_ssp585_r4i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_FGOALS-g3_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/FGOALS-g3/historical/day/cmip6_CMIP_CAS_FGOALS-g3_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_FGOALS-g3_r1i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/FGOALS-g3/ssp370/day/cmip6_CMIP_CAS_FGOALS-g3_ssp370_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_GFDL-CM4_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-CM4/historical/day/cmip6_CMIP_NOAA-GFDL_GFDL-CM4_historical_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-CM4_r1i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-CM4/ssp245/day/cmip6_ScenarioMIP_NOAA-GFDL_GFDL-CM4_ssp245_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-CM4_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-CM4/ssp585/day/cmip6_ScenarioMIP_NOAA-GFDL_GFDL-CM4_ssp585_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-ESM4_r1i1p1f1_esm-hist,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-ESM4/esm-hist/day/cmip6_CMIP_NOAA-GFDL_GFDL-ESM4_esm-hist_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-ESM4_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-ESM4/historical/day/cmip6_CMIP_NOAA-GFDL_GFDL-ESM4_historical_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-ESM4_r1i1p1f1_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-ESM4/ssp126/day/cmip6_ScenarioMIP_NOAA-GFDL_GFDL-ESM4_ssp126_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-ESM4_r1i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-ESM4/ssp245/day/cmip6_ScenarioMIP_NOAA-GFDL_GFDL-ESM4_ssp245_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-ESM4_r1i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-ESM4/ssp370/day/cmip6_ScenarioMIP_NOAA-GFDL_GFDL-ESM4_ssp370_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GFDL-ESM4_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GFDL-ESM4/ssp585/day/cmip6_ScenarioMIP_NOAA-GFDL_GFDL-ESM4_ssp585_r1i1p1f1_gr1_day.ncml,CMIP6.dic
CMIP6_GISS-E2-1-G_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/GISS-E2-1-G/historical/day/cmip6_CMIP_NASA-GISS_GISS-E2-1-G_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_HadGEM3-GC31-LL_r1i1p1f3_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/HadGEM3-GC31-LL/historical/day/cmip6_CMIP_MOHC_HadGEM3-GC31-LL_historical_r1i1p1f3_gn_day.ncml,CMIP6.dic
CMIP6_HadGEM3-GC31-LL_r1i1p1f3_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/HadGEM3-GC31-LL/ssp245/day/cmip6_ScenarioMIP_MOHC_HadGEM3-GC31-LL_ssp245_r1i1p1f3_gn_day.ncml,CMIP6.dic
CMIP6_IPSL-CM6A-LR_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/IPSL-CM6A-LR/historical/day/cmip6_CMIP_IPSL_IPSL-CM6A-LR_historical_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_IPSL-CM6A-LR_r1i1p1f1_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/IPSL-CM6A-LR/ssp126/day/cmip6_ScenarioMIP_IPSL_IPSL-CM6A-LR_ssp126_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_IPSL-CM6A-LR_r1i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/IPSL-CM6A-LR/ssp245/day/cmip6_ScenarioMIP_IPSL_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_IPSL-CM6A-LR_r1i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/IPSL-CM6A-LR/ssp370/day/cmip6_ScenarioMIP_IPSL_IPSL-CM6A-LR_ssp370_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_IPSL-CM6A-LR_r1i1p1f2_ssp460,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/IPSL-CM6A-LR/ssp460/day/cmip6_ScenarioMIP_IPSL_IPSL-CM6A-LR_ssp460_r1i1p1f2_gr_day.ncml,CMIP6.dic
CMIP6_IPSL-CM6A-LR_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/IPSL-CM6A-LR/ssp585/day/cmip6_ScenarioMIP_IPSL_IPSL-CM6A-LR_ssp585_r1i1p1f1_gr_day.ncml,CMIP6.dic
CMIP6_MRI-ESM2-0_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/MRI-ESM2-0/historical/day/cmip6_CMIP_MRI_MRI-ESM2-0_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_MRI-ESM2-0_r1i1p1f1_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/MRI-ESM2-0/ssp126/day/cmip6_ScenarioMIP_MRI_MRI-ESM2-0_ssp126_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_MRI-ESM2-0_r1i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/MRI-ESM2-0/ssp245/day/cmip6_ScenarioMIP_MRI_MRI-ESM2-0_ssp245_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_MRI-ESM2-0_r1i1p1f1_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/MRI-ESM2-0/ssp370/day/cmip6_ScenarioMIP_MRI_MRI-ESM2-0_ssp370_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_MRI-ESM2-0_r1i1p1f1_ssp460,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/MRI-ESM2-0/ssp460/day/cmip6_ScenarioMIP_MRI_MRI-ESM2-0_ssp460_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_MRI-ESM2-0_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/MRI-ESM2-0/ssp585/day/cmip6_ScenarioMIP_MRI_MRI-ESM2-0_ssp585_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_NESM3_r1i1p1f1_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/NESM3/historical/day/cmip6_CMIP_NUIST_NESM3_historical_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_NESM3_r1i1p1f1_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/NESM3/ssp126/day/cmip6_ScenarioMIP_NUIST_NESM3_ssp126_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_NESM3_r1i1p1f1_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/NESM3/ssp245/day/cmip6_ScenarioMIP_NUIST_NESM3_ssp245_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_NESM3_r1i1p1f1_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/NESM3/ssp585/day/cmip6_ScenarioMIP_NUIST_NESM3_ssp585_r1i1p1f1_gn_day.ncml,CMIP6.dic
CMIP6_UKESM1-0-LL_r1i1p1f2_esm-hist,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/UKESM1-0-LL/esm-hist/day/cmip6_CMIP_MOHC_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_day.ncml,CMIP6.dic
CMIP6_UKESM1-0-LL_r1i1p1f2_historical,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/UKESM1-0-LL/historical/day/cmip6_CMIP_MOHC_UKESM1-0-LL_historical_r1i1p1f2_gn_day.ncml,CMIP6.dic
CMIP6_UKESM1-0-LL_r1i1p1f2_ssp126,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/UKESM1-0-LL/ssp126/day/cmip6_ScenarioMIP_MOHC_UKESM1-0-LL_ssp126_r1i1p1f2_gn_day.ncml,CMIP6.dic
CMIP6_UKESM1-0-LL_r1i1p1f2_ssp245,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/UKESM1-0-LL/ssp245/day/cmip6_ScenarioMIP_MOHC_UKESM1-0-LL_ssp245_r1i1p1f2_gn_day.ncml,CMIP6.dic
CMIP6_UKESM1-0-LL_r1i1p1f2_ssp370,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/UKESM1-0-LL/ssp370/day/cmip6_ScenarioMIP_MOHC_UKESM1-0-LL_ssp370_r1i1p1f2_gn_day.ncml,CMIP6.dic
CMIP6_UKESM1-0-LL_r1i1p1f2_ssp585,projection,http://spock.meteo.unican.es/tds5/dodsC/ipcc-ar6/UKESM1-0-LL/ssp585/day/cmip6_ScenarioMIP_MOHC_UKESM1-0-LL_ssp585_r1i1p1f2_gn_day.ncml,CMIP6.dic
